review_uid,source_file,book_id,user_id_hash,rating,review_text,word_count,length_bucket,date_added,timestamp,has_spoiler,n_votes,n_comments
32b3ffe979ec083a,goodreads_reviews_spoiler.json,28686840,33dc9572f4b96c72,4,"I want to thank Netgalley for providing me with a copy in exchange for an honest review. I absolutely loved this book. Libby is one of the strongest characters I have read about, she has so much spirit and is a fighter. I felt bad for her that everyone judged her for her weight. I admired her for not letting people and their small minds break her, she wanted to dance and she did. My heart broke when she wrote that letter. Jack has a condition that makes is impossible to recognize faces even the ones from his family and his own face, I can't even imagine how hard that has to be. I wished he would have told his friend and family right away. Jack and Libby should not make any sense together but they do. Beautiful story with good love building.",144,medium,,2016-08-05,False,,
e164c418176d2218,goodreads_reviews_spoiler.json,12842115,3323c3437fc8e8f7,0,"Oops, apparently managed to rate this 1 star, and though I had some gripes,it certainly wasn't *that* bad! Yeah, yeah, when do I not have gripes, right? A couple of things that put me off: a huge amount was made of what a ""good"" girl Allyson was, but I think this was totally misleading, as being ""good"" should mean something very much more than just going along with what your totally overbearing mother has chosen for you and not going out (legally) drinking with the others on the tour of Europe but staying in watching (mostly US) TV. Also, the mother seemed like a Sarah Dessen mother gone caricature. When Alysson went off for her good-girl-image-busting day, I couldn't help think her own dullness should have tipped her off that this incredibly good-looking player might not have been so quick to pay everything for her. But I'm just an old anti-romance crank at heart, right? well, actually no- the whole thing wasn't really romantic, though it had its moments. Second half had more than its fair share of cliches, but also perked up a lot when A got her first job and started to WANT something, finally. Will be reading the next, though I am more than a bit reluctant to get into Willem's head if he proves to be the self-satisfied womanizer type for real.",238,long,,2013-06-03,False,,
50674dba414e8805,goodreads_reviews_spoiler.json,6933876,0ee34a6376764520,2,** spoiler alert ** got bored.. skipped to end he kicked her out because she is pregnant!! what a bastard! less inclined than before to read next book... Alexei is just not a nice person Connell is a wild character .. sometimes sensitive sometimes stormy Like Prof Lyall and who cares if Ivy has horrible hats....,53,medium,,2010-09-29,False,,
30a8472f7c930dba,goodreads_reviews_spoiler.json,3254246,370b560355b7b39e,2,"Hmmm, not really sure about this one, nothing about it sticks out to me. Was a quick fun read, but nothing more.",22,short,,2013-03-17,False,,
25cba98178e7725b,goodreads_reviews_spoiler.json,10662433,b574c399c2022933,4,"The conclusion of the Burn for Burn trilogy was a mix of emotions for me. I was really happy where everything was going until the last few pages. This is the book in the series where it kind of shifts more into a ghost/paranormal book rather than solely focusing on contemporary elements. Don't get me wrong there is still plenty of aftermath dealing with Rennie's death and Lillia and Reeve's relationship, but the whole plot builds up to what Mary is going to do about revenge. And when are Kat and Lillia going to find out the truth about Mary. This book finally deals with the paranormal plot line, and for that I was glad. It gave the book a sense of urgency, and I kept wanting to know how everything was going to play out, when the girls were going to figure everything out, and once they realized that a vengeful ghost was in the picture, how they would deal with the consequences. The reason I was enjoying the book was because Kat was finally starting to open up with other people in school, and she was realizing how much she cared about her family. Even though she was still doing whatever she could to get out of Jar Island for college, she started to see that it wasn't a completely horrible place. I also liked Lillia's plot line because she had to face up to her feelings with Reeve and deal with her betrayal of Rennie. It seemed like she was starting to figure out what she wanted out of the world. Before she goes off to college, she has matured quite a bit from the first book. But unfortunately, I think the last year pages, looking out into her life post-college, undid all that growth for me. I can't say that the ending completely ruined the book for me, but it did feel inconsistent with what the characters were building up towards, and I honestly think the book would have been better without that info about their college and post-college lives. Bottom Line: Not the best way to wrap up the trilogy, but I still enjoyed 98% of the book and I think it was worthwhile to see all the loose ends tied up.This review was originally posted on A Bottomless Book Bag",396,long,,2015-11-29,False,,
12bfb0fff1dd8d18,goodreads_reviews_spoiler.json,11984131,9d20a9c7b9f91c90,2,"This review first appeared on the Wayward Kitsune. Well, that was disappointing. Years and years of following the Septimus Heap series and all I get is a conclusion that is crammed with unnecessary scenes and characters that didn't grow at all. I don't know if my standards have improved or this book was just awful. I used to enjoy the series during my pre-blogging days. The series was not ground breaking but still, it was fun to read. This last installment though was pure torture. 684 pages of senseless stuff going on and on that I just want to set the book on fyre and end my misery. Here are my main issues with this book: Lack of character growth All the characters remained stagnant in terms of development. They are even brimming with inconsistencies that made my head ache. 50 year old plus characters behaving like teenagers and vice-versa. Aside from that, most of their actions do not coincide with their descriptions. For example, Marcia Overstrand is the Extra-Ordinary Wizard (the highest ranking wizard in the world of Septimus Heap) and she is described as stern, wise, a leader and has zero tolerance for nonsense. But what you get in this book is a wizard who is not only petty but highly indecisive as well. There was even one scene wherein she just relied on teenagers to make the decision for a highly critical concern. I.Cannot.Even. Dear Marcia, I suggest that you read the Harry Potter books 1-7 and learn some lessons from Albus Dumbledore. You don't have to be him but I think it's really time for you to evaluate yourself as an Extra-Ordinary Wizard because you are not behaving like one. And to the rest of the characters, are you suffering from multiple personality disorder? A visit to a psychologist should be in order I think. The plot that didn't take off after 50% of the book Why, Angie? What are you trying to accomplish during the first 50% of the story? So that you can make an impression that this ending is so grand just by the number of pages alone? Oh no, no, Angie. I really don't mind if you're going to make a 2000-page book as long as there's enough interesting stuff to cover. But if you're just going to insert irrational scenes here and there and waste a good portion of my day then please expect a very low rating from me. Some dialogues are just utter rubbish I wish I was diligent enough to take down notes of those rubbish dialogues so that I can include them on this review. Said dialogues were totally unnecessary and didn't contribute anything other than make the story longer. But jeez, I was already so irritated with the length of this book that I just want to finish it once and for all. Redeeming Qualities World Building Thank heavens for some reprieve. If there's one thing that I admire about Angie Sage is that she really knows how to create a world that can make you feel that you're actually living in it. The Fully Wrapped Up Ending All the loose ends were neatly tied up and what I really like is that Angie even made some sort of a newspaper article telling the readers what happened to all the characters in the future. To conclude... I really tried my best to be lenient with Fyre but it's just so hard to turn a blind eye on the glaring flaws that I've mentioned above. My verdict: read this series only if you run out of books to read. And that you should just borrow all seven books from the library. There's no point investing all your money in the series especially with this crappy conclusion.",652,long,,2017-01-29,False,,
bca68570c787d318,goodreads_reviews_spoiler.json,10429045,3c24170fc71c5957,1,Extremely boring and predictable. The writing style was occasionally very nice though.,12,short,,2015-12-15,False,,
de7a0f70438e30a7,goodreads_reviews_spoiler.json,25111004,50d82479e3cb9ff5,3,"I'm not sure if I like it or I hate it. I liked it because the male protagonist was described as a good-looking, totally unshallow, kindhearted, moderately horny, and very knightly writer who, for some reason, fell so in love with a scarred and burnt up girl -and we are talking fourth degree burns here. I hate it because this shit is just as nonexistent as a unicorn. I liked it because the plot was very creative, like having that thing about only meeting once a year (every November 9th) so that they could freely pursue their personal goals and dreams while not being encumbered to each other. I hate it because, hello, who does that? And how is that even possible that a person can harbor intense and undying emotions for another person while not talking to them for an entire year? That is just plainly unrealistic. And that went on for years. I mean, they blocked each other on all social media sites and had no idea what each other's phone numbers were. How exactly were they able to nurture these feelings after months and months of non-communication? And they had only know each other for hours so it's not like they had any deep reserve for fondness due to a historical romantic foundation. I liked it because it had that whole book-within-a-book thing, because Ben the Writer was writing a book. I hated it because the plot twist of the whole thing, which was contained in the book-within-a-book, was kind of lame. And kind of sick. Like, wow, the John Greenish things he was saying about her burns when all the while it was his fault that she got burned up. If I were the girl, I would have reported that melodramatic bastard to the police right away. There are just so many things that are wrong with this book, like the liberty of writing in the perspective of a burnt victim. For some reason, it feels insulting to me. Since I'm between liking the book and hating it, I'll give it a three.",360,long,,2017-01-30,True,,
4a2edd6c26023226,goodreads_reviews_spoiler.json,22609453,4a861759357cee66,2,"Sigh. Yet another attempt by me to capture the bonkers feeling of Gone Girl. Nothing is as bonkers as Gone Girl. It was entertaining, but not what I wanted. I didn't want this to be a ghost story, but it was. You can't always get what you want.",50,medium,,2016-01-09,True,,
9d1d577a6d0476b0,goodreads_reviews_spoiler.json,12769479,caec1f33834f5a61,1,"This was trying to retcon the Regency era, and not in any way more palatable than A Lady Awakened. Once again I had very basic problems with digesting the prose. Apparently I am not the target audience, I do like sparse, but I want elegant instead of dry. The other problem is how the author tried to milk Regency stereotypes to come up with a halfway ""modern"" narrative, with characters she apparently believes are more comprehensible to modern readers and sensitivities. Unfortunately that's not at all what I read HR for. I want the mores and habits of former times, and I need an author to be playing intelligently with what is possible. There were women of the Regency era who rode sidesaddle, raced as jockeys in thoroughbred races, travelled to the far and near east, and became queens of their own empires. Others crucially supported their mates and husbands, who were fighting the good causes. Others yet travelled to war areas and worked as nurses under very atrocious conditions for women. It is really not as if there weren't hundreds if not thousands of lifestories of women of these eras which would make worthwhile novelisations! Yet Grant again resorts to inflicting modern mores and morals on the reader, which--quite frankly--means that this was my last foray into her books. Twice bitten...",226,long,,2015-01-26,False,,
96dd0de1a9a62f5a,goodreads_reviews_spoiler.json,30688435,659e46706784c674,4,"Exit West is an impressively rendered, sensitive and timely novel. It tackles the issue of the refugee crisis in a way that feels remarkably current. There's a freshness to this story that is often lacking in other stories of this style. Given its subject and the ways it's skillfully depicted, I think this novel has a decent-to-good chance of taking this year's Man Booker Prize. But, in my opinion, it's lacking something, a result of taking a few shortcuts and arriving at its destination posthaste. Exit West is the shortest of this year's nominees. Unfortunately, I think this is its greatest flaw. While the settings and language are all written in vivid detail, the characters and relationships suffer from the novel's brevity. Despite their strong potential as characters, Saeed and Nadia never seemed fully developed to me. There could've been another fifty pages exploring these characters, a hundred pages developing their stories; instead, their journey is presented in a story that takes only a few hours to read. The further their journey took Saeed and Nadia, the more distant I felt from them. There's also a bit of disconnect in Hamid's device of using magical doors to journey from one country into another. I see the potential in the story for such a device. I see how it could also free up the author some. I'm not going to argue against the author's choice to use it. Personally, it just added a second level of disconnect. The stakes were not high enough. There was a sense that anytime things were about to get really bad, they could hop on a magical door and journey to some place that was a little better. If only this were true. In most ways, I think Exit West was a great novel. Unfortunately, where it was lacking was perhaps the most significant: it was light on heart. I was mesmerized by the language, entranced by the scenery, and stimulated by the questions implied, but I never felt much for the characters themselves. And for a story which promises to be a love story, I'm not convinced they felt much for one another. Man Booker Prize 2017: Though this will not be my favorite amongst this year's nominees, I see Exit West as a potential winner. Its presentation of the migrant issue tied with its gorgeous prose and fast-moving plot make it a very strong contender. Of the book's I've read so far, this one has, in my opinion, the greatest likelihood of going all the way. I'll be surprised if it doesn't make the shortlist, but I've been surprised before.",457,long,,2017-08-30,False,,
7cfaf3820eecb1b1,goodreads_reviews_spoiler.json,8554005,3daf71c76e68bdea,3,"Pretty decent Jodi Picoult book. Not one of my favorites however. It seemed short, and the ending was very abrupt.",20,short,,2013-12-26,False,,
414dd83c900eff41,goodreads_reviews_spoiler.json,349347,5c6fd2d4f3af43f1,5,"I just recommend that you give it a try. I really enjoyed this book and I'm looking forward to the upcoming T.V. Show. I don't want to spoil anything so here are some whisps of my thoughts and some quotes/excerpts I think you'd enjoy :) And as for happiness, there's a lot of different kinds of happiness, just as there's a hell of a lot of different kinds of dead. Me, I'll just take what I can get when I can get it. This book follows a man recently paroled from prison a few day's earlier than expected due to the fact that his wife died. On his way to the funeral, Shadow meets a man called Mr.Wensday, whom he ultimately decided to work for. I believe that life is a game, that life is a cruel joke, and that life is what happens when you're alive and that you might as well lie back and enjoy it. This is a meandering novel. It goes here and there. Up and down. Back and forth. All loosely tying together into something bigger. It question's the past and the future. Yesterday and today. There's a storm brewing in this book between the old and new and Shadow our main protagonist never really know's what's taking place. He's a roll with the punches kind of guy. Loyal to a fault in some cases. You can't help but want to give him a hug and tell him to run for the hills. Mr. Wensday is a mysterious as his name with hints of deeper things and each character that is introduced you can understand to a certain point what makes them tick. All your questions can be answered, if that is what you want. But once you learn your answers, you can never unlearn them. It explores Mythology, Legend's, Society, and Religion. What was and what it is now and what it could be. The story takes place in today's world but we're treated to interludes where we get glimpses of people's stories from the past and I greatly enjoyed that. ""There was a tale he had read once, long ago, as a small boy: the story of a traveler who had slipped down a cliff, with man-eating tigers above him and a lethal fall below him, who managed to stop his fall halfway down the side of the cliff, holding on for dear life. There was a clump of strawberries beside him, and certain death above him and below. What should he do? went the question. And the reply was, Eat the strawberries. The story had never made sense to him as a boy. It did now.""",465,long,,2016-12-28,False,,
12aae0a6aad28fad,goodreads_reviews_spoiler.json,13006,e66ee263cce36b28,0,"This is a rant, and I am usually misunderstood by people who understand classic stories (because I don't really understand them). Please respect my opinion as much as I respect yours. AS OF JANUARY 28th Okay, I'm usually not the type of person to by judging a book after reading like 5 pages of it, but... Dude. I'm not expecting much out of this story. You guys remember the horrific and horrible tale of ROMEO AND JULIET! I thought I'd be DONE with Shakespeare after that horrible, horrible tale of...utter HORRIBLE. BUT NO! You see, my dearies, my English teacher left on maternity leave and...other reasons, so we got a new teacher. And sure, she's chill and talks a lot less and lets us sit wherever we want in class but WHY WHY WHY WHY WHY DOES SHE GIVE US ANOTHER SHAKESPEAREAN TERROR?!?!? (Not that this book is a terror. Well, I don't know yet.) So basically, I'm going to type this review as I go along in the book, because this is not a story that I will be reading of my own free will, during my own free time. So let me tell you what happened TODAY. First of all, WHY ARE SHAKESPEARE'S MONOLOGUES SOOOOOOOOOOO FREAKIN' LONG? You see, we get credit and participation points if we read a part outloud during class. So yes, I volunteered today and got the part of Cassius. And Cassius TALKS A LOT. WHAT THE HECK. And as I was reading through, I had NO IDEA WHAT HE WAS SAYING. There was ""thou art"" and ""art thou"" and ""thy doth"" and ""art doth"" and ""didth"" and ""doesth"" and ""i' th'"" URGH! ONE DAY of Julius Caesar, ONE DAY OF READING ONE PART OF THIS FREAKING STORY, and I'm already having my head spin round and round. I do NOT like Shakespeare. (P.S. To those of you who will probably hate on this review because you like Shakespeare, which I do respect, please understand that I am a teenage girl who is just reviewing a book she had to read for her Pre-AP English class BY FORCE. Because I wrote a review of Lord of the Flies and Animal Farm and Romeo and Juliet, two classics which I DESPISE and also had to read in English class BY FORCE, and I had people come hither and tell me how I'm not a very good reader. (Siiigh.)) (P.P.S. PLEASE, PLEASE, PLEASE, someone tell me this isn't another story where everyone dies at the end. That's the most pointless kind of story there is! What's the life lesson? KILL YOURSELF TO GET RID OF YOUR PROBLEMS?! *eyeroll) As of February 16th, 2013 WHY DOES EVERYONE DIE AT THE END?!?!?!? AGAIN?!!? (*punches pillow with ultimate fury) AND WE HAVE TO DO ESSAYS ON THIS! Essays, and homework, and tests, and we have to watch a whole freaking MOVIE. We have to read this stuff out loud. We have to discuss it. We have to memorize parts of it. WE HAVE TO DO EVERYTHING WITH THIS STORY, AND IT'S GIVING ME THE TFRA Symptoms! (Theresa Full of Rage and Anger Symptoms. I'm going to tell you guys a story. Please don't think badly of me! (I love writing you guys funny reviews. It gets me happy comments and lets me know I probably brightened someone's day.) Once upon a time, I was at Wal-Mart. I was just having fun. Having a great Theresa day. And then BOOM. My shoe goes flying off about 5 feet away because some guy decided to ram into me. I look at the guy, say, ""I'm sorry"", and slip my shoe on. First of all, that kick really hurt. I HAVE A BRUISE. I was wearing sandals and that guy was wearing boots. AND YOU KNOW WHAT THAT JERK DID?! (He's an old guy, with graying hair. He's not using canes or anything, but HA! He had gray hair and I didn't.) He looked at me, smirked, and waltzed away as if nothing happened. He looked at me like it was MY FAULT. Like I was the stupid one! THAT GUY WAS THAT PANDA! No, he was WAY WORSE THAN THAT PANDA! Because when he kicked me, it hurt like (****)! My dad was being a dad, and he called after the guy. ""Don't you know how to say sorry?! JERK!"" But he didn't hear him. We were about to leave the store. But I felt something inside me. Something filled with anger...that just EXPLODED. Like some sort of bomb, or a mine set off by a guy kicking me over! I looked at my dad, put on my bad-astronaut face, and said, ""Dad. Hold my jacket."" And I ran right after that guy. Through all those aisles, through all those people, ALL BY MYSELF. With no back up. I saw that guy. I tapped on his shoulder and said, ""HEY"", the way kids should never address adults. And he looked at me. And I looked at him. And I wrinkled my nose And up my middle finger went. (Note: Please do not try this on innocent people, and please do not encourage little children.) I am usually a really nice person! I love people, I'm not mean, I love having friends, I love just being nice to people. I was just super angry that day, okay? That guy thought I was some sort of lowlife. JUST BECAUSE I'M A FOOT SHORTER THAN YOU DOES NOT MEAN I'M LESS NINJA! But I was just super frustrated! You know. Like I am with this story. I mean I know a bruised foot and a shakespeare story are two different things, and I shouldn't be that mad over a story but URGH. What is the point of this story? WHAT'S THE LESSON? Someone please tell me. I'd like to know that very much. Mostly because we sort of have an assignment like that, and I don't know how to answer. T_T Plus, the dirty jokes in this story.........",1042,long,,2013-12-15,False,,
fd1eda55de5752db,goodreads_reviews_spoiler.json,19486421,02656f5ca45865c4,5,"Awesome, of course. I feel proud that I have now finished everything Dresden out there and have to wait along with everyone else for the next volume to come out. (taps foot)",32,medium,,2015-11-03,False,,
da027e5ed1b938e1,goodreads_reviews_spoiler.json,7904158,fbbe1a1c5dbaf344,1,Creepy and too predictable,4,short,,2013-03-04,False,,
dbc8e5d636718b04,goodreads_reviews_spoiler.json,8667848,992ee04c18b1a1fc,1,"Rating: 0 stars. negative stars. I was so confident that I could finish this book. I was so determined. Even if it features a Mary-Sue type protagonist who has ""hair all the colors of the rainbow"" and is a super-genetically gifted witch, who, surprise surprise, is an orphan and is trying to deny her heritage as a witch. There's also the typical overprotective love interest. Who is a vampire. Of course. There are other characters... but they don't seem to matter too much, being flat cardboard characters, so I guess we'll just ignore them? That's the impression I got, at least. It also bears mentioning that although detail is usually welcome in fantasy stories and worldbuilding in general, I DON'T FREAKING NEED A PARAGRAPH DESCRIBING HOW THE PROTAGONIST LIKES TO MAKE HER TEA. OR HOW THE CREEPY-ASS VAMPIRE WATCHES HER WHILE SHE SLEEPS. STOP. PLS. This book adds a whole new level to the term 'racist'. Essentially, the world described in this book includes four races. Witches, vampires, demons... and humans. The latter are inconsequential and feeble and we are reminded of this every now and then. You know, just so we don't forget how amazing our protags (witch and vampire) are in comparison. The other three races refer to each other as 'witch', 'vampire', 'demon'; their heritage is of more consequence than their personalities. I guess this setup could work in some cases... but it really doesn't add anything to this story. And this is just personal preference, but 1) the human-bashing really annoyed me, and 2) aren't witches inherently human, despite their magic powers? Eh well. All in all, this book is somewhat Twilight-esque in terms of subject matter, protagonist character development, and romantic relationship. HOWEVER. I enjoyed Twilight more because at least, at least! There was more ACTION. Fighting and shit. (Although, admittedly, since I dnf-ed this trilogy, I don't know if the plot picked up later on) So anyway, I almost finished this book- as I said, I was determined!- and then I learned it was part of a trilogy. I'm out. *extra point #1* Authors, please stop using 'vampires' as an excuse to make your characters (especially the male ones) rich, gorgeous, alpha, and perfect in every way. Is that really all the vampire mythology is good for nowadays? Also, I was so annoyed by the way that this author in particular had the vamp/'love interest' meet all the significant people in history, like Napoleon and Newton and Charles Darwin and a whole slew of notables... a little bit heavy handed in trying to prove this guy's superiority, no? But at the very least, don't use history/the cliche of eternal life to do it. Jeez. *extra point #2* It's one thing to say that the protag is an 'independent woman.' It's another to prove it with action. And that DOESN'T mean wilfully ignoring reason and jumping at any chance to argue for arguing's sake. If the protag doesn't like how overprotective and secretive the love interest is being, then all she has to do is clearly and calmly cut ties with him. Not whine about how he never listens to her, or try to prove her own capability. (besides, she's apparently perfect at everything- she rows, rides, runs, is a history professor at Yale, has more raw magical talent than anyone in the history of witches, has rainbow hair... yeah I think we get the point.) Oh, oh! Even though I disliked the book itself, I was EXTREMELY impressed by the narrator (I listened to the audiobook version). Gaaaahh I don't remember her name at this moment, but her British and Scottish accents were on point. I was able to distinguish between all of the (flat as cardboard) characters, and her rendition of the love interest's voice (I won't deign to use his name, since he's basically just there as the 'love interest') was pretty sexy haha~ I'm hoping she's narrated other books in the fantasy genre!",694,long,,2016-07-25,False,,
977b16981baf3d98,goodreads_reviews_spoiler.json,10626594,b627ada42a04e2d2,2,"*Note- THERE ARE NO SPOILERS IN THIS REVIEW* Dear Goodreads Members, Like many of you I decided to read the Scorpio Races after hearing it was so good. The Scorpio Races are races that take place every November. In this book the water horses are called capall uisce and were very original. The romance in this book was kinda cute but I just couldn't stand some things in this book. I start reading with very high expectations because people compared it to the Hunger Games. Let's get this straight; the Hunger Games and Scorpio Races are two different books. There are not many similarities between the two books. Both books are targeted toward Young Adults, take place in interesting societies, have a female protagonists, and feature odd creatures. At first I enjoyed this book and I thought I was going to love it The Scorpio Races is from the point of a guy named Sean and a girl named Puck. At first I thought it was from the point of a view of two boys because Puck sounded like a guy. I know Puck is a tom boy but it wasn't until Maggie told us her name was Kate I didn't know. When I was reading the book I kept having to flip back and see if it was Sean or Puck. I felt that their voices weren't distinct enough. There are books written in the POVs of males and females like Across the Universe where the technique is done well. I thought that many of the chapters were too short, many were only a page long. Many scenes in the book felt way too slowly paced and there were way too many deaths. I mean I don't care if a book has a lot of deaths if the deaths are emotional like the deaths in the Hunger Games. I felt that when many of the characters died I didn't feel anything. Maggie didn't develop these characters or give me enough reason to feel empathy for them. The pacing was so slow. I can't stress how slow the pace in the book was. I don't understand how the book is called the Scorpio Races yet the Scorpio Races only take up 10 or so pages. The Scorpio Races was the best part of the book. The action and suspense in those 10 pages was how I wished the whole book was like. The ending felt very rushed and didn't feel complete in my opinion. My opinion of the book: I guess if you like romance books you'll enjoy this book. I thought the romance between Sean and Puck was sweet. There isn't alot of action in this book except for the ending. Who knows you might like this book! I am part of the minority who didn't enjoy this book. You might read the book and do the Dumbledore dance. -Scott",495,long,,2013-09-28,False,,
34a21a46f4952ee3,goodreads_reviews_spoiler.json,10765906,482933308b1741f0,5,"Very strong start for the new series. I think that all fans of urban fantasy will enjoy it immensely. I did. McKenzie is a classic UF heroine. She is twenty-six years old. She is smart, beautiful and stubborn. And maybe she is not strong (so don't expect her to kick ass) but she substitute that by being resourceful. What separate her from other UF heroines is that she is very nonviolent. And she is a virgin (Yes, she is 26 y.o. and no, it doesn't look silly in this book). It is usual for paranormal romances where heroine is waiting for her soul mate to find and devirginaze her. But I actually can't remember any UF book, which has inexperienced character. But let's not hung up on this, shall we? There are a few books about fae that I liked. For some reason they just don't work for me. So for me to like worldbuilding based on fae a book should be either very good written (like Fever series) or it should have mythology that makes fae more human-like (like in Dark Swan series). This book has both. It has traditional element of fae word and also some new aspects which made it unique. Author introduced us to the fae language, but I wasn't overwhelmed by it which is good, because I really hate when I should go back to find what this or that word meant, or when fictional language used more often than the real one. And for the desert this book will offer you a delicious love triangle. In the one corner we have serious, honorable, controlled, but no without tenderness Court sword-master Kyol. In the other corner is Aren - handsome rebellion, who is focused on his goal, but is also quick with a laugh and he flirts and tease often. And there were no easy answers about whether they were good or bad. What I really liked about that love triangle, was that MacKenzie wasn't shifting between two men physically (unlike some other heroine from another series (shall she stay unnamed) who kept jumping from some king's bed to some fox's bed all the time). In time of doubts she barely touched both of them. All her choices firstly were made in her head, and only then her body followed. For the first book in the series it was remarkably good. I couldn't put it down. I kept promising myself that it will be the last chapter and then I will go do my businesses. By as the chapter ended I couldn't leave it like this, so I kept promising myself that the next chapter will definitely be the last one. And then the evening came and I was still reading, and my affairs were still not in order. But it was so totally worth it!",485,long,,2011-12-06,False,,
2e436f53b7a79137,goodreads_reviews_spoiler.json,13206760,c4c2e6be105f891f,4,Very nice twist on Little Red Riding Hood. And I liked how the characters/plot from Cinder are carried over into this book. One of the better 2nd books in a series that I've read. Would give it 4.5 stars.,42,medium,,2015-10-03,False,,
ab1783b1fedbb898,goodreads_reviews_spoiler.json,17910611,a18b25d220e4fb36,2,"Sigh. Once again, a book where women are screeching about how happy they would be to become a Mrs from a Miss, how all men hate marriage and you shouldn't mention the word because they might break up with you, how entire relationships revolve around boasting about engagements and marriage, how women want to study further after they have been dumped (because obviously, no man will take an educated woman as wife?) and how it is all about the RING (My preciousssss???) Feminism? What's that? MEN!!!! We want MENNNN!!!! We are nothing without MENNN!!!! Gimme a MAN! So what if the previous one didn't work out? We need to search for the next man ASAP! Because, RING! BABIES! AGE!! I'm doddering! I'll die tomorrow! Without BABIES! OMG!!!! I usually like Sophie Kinsella's books because they really focus on the heroine herself and her life, not her need for men and marriage. The love story, when it happens, is beautiful, funny, and interesting. But the author has lost the plot with this book. It starts off with Lottie expecting a proposal from her boyfriend (when he has not hinted or even thinking of any such thing) and informing everyone in her life (and a few strangers) about it and getting all upset and angry when he does no such thing. Then she starts drooling immediately after another man and starts thinking of sex and marriage and babies with him. It's not funny. Period. Fliss' story is much better and shows the old Kinsella spark that I love. But here too, I ended up grinding my teeth because of her and her ex-husband's complete irresponsibility towards their son. I just couldn't forget that even while I was smiling at other parts of the story. Her 'I know what's best for my sister and I will control her life in all ways' attitude also annoyed me a lot. It just spoilt Fliss' story for me. The trademark ridiculous situations and comedy of the author are present in this book too, and it can be an enjoyable read if you can simply ignore some of the horrible misogyny. There are a few laugh out funny moments, and the second half of the book is actually more tolerable since the women stop whining for rings, marriage and babies, and start acting more like independent women with brains and a life. Still, having read the author's previous work, this book falls far short of what she is capable.",424,long,,2017-05-07,False,,
a26a863372f970bb,goodreads_reviews_spoiler.json,18660669,523fe84760218d73,1,"I know I am in the minority with this one, but I just could not finish it. I love YA/NA vampire book, but this was not for me. It may work for you. When Dimitri caught Rose with her shirt off making out with some guy, I was done. Rose did not even like the way the guy kissed. I think she said he was sloppy, but she was okay with messing around with him.",76,medium,,2016-09-09,True,,
a3b56ed816ac0580,goodreads_reviews_spoiler.json,11231226,6dcc82f5961350fb,1,"Why. Just why? I don't know whom I'm angrier at - Ms. Elliot for writing it, or myself for actually reading this.",23,short,,2016-01-25,False,,
e3f3fc4ddb856517,goodreads_reviews_spoiler.json,18460392,d01266d2708bfdec,5,"This book will break your heart. In a good way. But also a broken way. Finch manages to take a seat in your heart and then rip it to pieces, one word at a time. Violet is the broken girl who tries to save him after he saves her on the bell tower, and together they go searching for the perfect day. I honestly don't even want to write about this book, because the raw emotion just made it one of those books that you want to keep to yourself, let it settle a bit before you discuss it. But Finch and Violet weave through this book with their unique voices, and even though it is predictable (I figured out the ending about halfway through the book) it's one of those novels that you just keep hoping everything will turn out okay. But the reality of Finch's mental illness, the elegant way in which his thoughts are given voice on the page, and the heartbreaking spiral of his manic depression catch your breath and maybe a little piece of me died inside. This book as been likened to The Fault in Our Stars or Eleanor and Park, but I see very little resemblance other than the superficial. While John Green's characters battle physical illnesses, Niven's Theodore Finch fights his own mind and, ultimately, falls off balance. If you're going to equate All the Bright Places with The Fault in Our Stars, you may as well equate everyone with any kind of illness, mental or physical, as being the same. Just because a book is well written and uses quotes from literature between the characters does NOT make it the same as another book that does the same, especially when that literature is not the same. Finch is infinitely different from Augustus Waters, and Violet is infinitely different than Hazel. If you say different, I say you haven't really read either of these books, or haven't looked past the very top layer of what you see- a boy and girl, difficulty, tragedy. All the Bright Places is a book about choices when you feel like there is only one option, a book of love that can never last, a book about pain and loss and beauty in the middle of it all. Near the end, Finch writes: ""The thing I realize is that it's not what you take, it's what you leave."" And Jennifer Niven has left us a painful, breathtakingly real book that gives us a little bit courage to fight like a boy called Finch and a girl named Violet.",441,long,,2015-02-27,False,,
3b8a7e1a63096975,goodreads_reviews_spoiler.json,206682,bc5d46af742414a8,1,Ugh. What happened to this series? I don't think I've ever read a series that was rooted in reality introduce a supernatural turn in a later book. And I hope I never read another.,36,medium,,2008-07-21,False,,
216d21516c3cbaec,goodreads_reviews_spoiler.json,23258847,dcc822d267eae222,2,This felt like one long filler chapter.,7,short,,2015-05-12,False,,
a7b31ecc2048908f,goodreads_reviews_spoiler.json,15704307,a6d06f4d119f1325,5,"Strange and unusual, I love strange and unusual.",8,short,,2016-02-02,False,,
67c492676d20aed7,goodreads_reviews_spoiler.json,1137215,ffa6f387069e3bf9,0,I want Wil Wheaton to read to me.,8,short,,2012-07-13,False,,
338a43a5b0c78255,goodreads_reviews_spoiler.json,7082,9ba31edfae4fe98f,3,I understand that this book was short. But it could've been shorter without compromising the quality. There were some extra stuff going on that I felt I didn't need to waste my time on. I'm partly glad that my Sci-Fi & Fantasy Literature professor dropped this book from his syllabus when I took the course because I wouldn't have had the drive to finish it.,69,medium,,2015-04-16,False,,
